movie_idx,title,user_idx
1245,Fearless (1993),607
1111,C'est arrivé près de chez vous (1992),607
1252,"Fille seule, La (A Single Girl) (1995)",607
1379,"Contempt (Mépris, Le) (1963)",607
1675,Getting Away With Murder (1996),607
1593,Small Faces (1995),607
571,Apocalypse Now (1979),608
12,Star Trek: First Contact (1996),608
305,"Fifth Element, The (1997)",608
10,Men in Black (1997),608
153,Face/Off (1997),608
125,Vertigo (1958),608
58,"Boot, Das (1981)",608
583,Night of the Living Dead (1968),608
939,Touch of Evil (1958),608
1047,M (1931),608
725,Patton (1970),609
96,Young Frankenstein (1974),609
21,Sabrina (1954),609
238,Singin' in the Rain (1952),609
875,"Shaggy Dog, The (1959)",609
411,Orlando (1993),609
1253,Little Lord Fauntleroy (1936),609
654,Some Kind of Wonderful (1987),609
826,Jade (1995),609
1642,"Scarlet Letter, The (1926)",609
1233,"White Balloon, The (1995)",610
1375,Paradise Road (1997),610
1646,They Made Me a Criminal (1939),610
1283,Falling in Love Again (1980),610
1553,Coldblooded (1995),610
1344,Beat the Devil (1954),610
1271,Kaspar Hauser (1993),610
1523,"Object of My Affection, The (1998)",610
1675,Getting Away With Murder (1996),610
1628,Mirage (1995),610
723,"Thin Man, The (1934)",611
428,Bringing Up Baby (1938),611
581,"Great Dictator, The (1940)",611
750,"Big Sleep, The (1946)",611
753,"Man Who Would Be King, The (1975)",611
488,Arsenic and Old Lace (1944),611
129,Ninotchka (1939),611
1115,"Old Man and the Sea, The (1958)",611
1072,Top Hat (1935),611
766,"Band Wagon, The (1953)",611
374,"Bridges of Madison County, The (1995)",612
454,East of Eden (1955),612
137,Bonnie and Clyde (1967),612
475,Rebel Without a Cause (1955),612
225,"Streetcar Named Desire, A (1951)",612
592,Local Hero (1983),612
587,"Sex, Lies, and Videotape (1989)",612
1180,Nobody's Fool (1994),612
677,Six Degrees of Separation (1993),612
1628,Mirage (1995),612
543,"Net, The (1995)",613
447,I.Q. (1994),613
549,"Mask, The (1994)",613
978,Last Action Hero (1993),613
417,"Three Musketeers, The (1993)",613
293,Ghost (1990),613
709,Pocahontas (1995),613
438,"American President, The (1995)",613
375,First Knight (1995),613
435,Pretty Woman (1990),613
133,"Postino, Il (1994)",614
49,Fargo (1996),614
189,"Godfather, The (1972)",614
148,Big Night (1996),614
277,"Wrong Trousers, The (1993)",614
89,Sense and Sensibility (1995),614
512,Secrets & Lies (1996),614
289,"English Patient, The (1996)",614
767,My Life as a Dog (Mitt liv som hund) (1985),614
677,Six Degrees of Separation (1993),614
218,"20,000 Leagues Under the Sea (1954)",615
1005,"Body Snatcher, The (1945)",615
948,Fly Away Home (1996),615
683,Robin Hood: Prince of Thieves (1991),615
692,Bride of Frankenstein (1935),615
472,Nell (1994),615
1111,C'est arrivé près de chez vous (1992),615
1215,"Sum of Us, The (1994)",615
1144,"Awfully Big Adventure, An (1995)",615
1387,Picture Bride (1995),615
216,Pulp Fiction (1994),616
31,"Silence of the Lambs, The (1991)",616
221,"Fish Called Wanda, A (1988)",616
351,Reservoir Dogs (1992),616
571,Apocalypse Now (1979),616
361,Psycho (1960),616
93,This Is Spinal Tap (1984),616
329,Raising Arizona (1987),616
174,Casablanca (1942),616
538,Lawrence of Arabia (1962),616
462,Strange Days (1995),617
371,Swingers (1996),617
356,GoodFellas (1990),617
359,"Godfather: Part II, The (1974)",617
1196,Citizen Ruth (1996),617
497,Lost Highway (1997),617
4,Jackie Brown (1997),617
355,Trainspotting (1996),617
58,"Boot, Das (1981)",617
81,Miller's Crossing (1990),617
188,Richard III (1995),618
199,Delicatessen (1991),618
195,Pink Floyd - The Wall (1982),618
58,"Boot, Das (1981)",618
54,Conan the Barbarian (1981),618
780,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",618
977,Stealing Beauty (1996),618
1453,Stalker (1979),618
1334,Before the Rain (Pred dozhdot) (1994),618
1255,Pather Panchali (1955),618
1050,Love and Death on Long Island (1997),619
1442,Double Happiness (1994),619
1497,Last Summer in the Hamptons (1995),619
1604,Land and Freedom (Tierra y libertad) (1995),619
1620,Etz Hadomim Tafus (Under the Domin Tree) (1994),619
1666,Brothers in Trouble (1995),619
1681,Dadetown (1995),619
1565,"Big One, The (1997)",619
1591,"Butcher Boy, The (1998)",619
1552,"Spanish Prisoner, The (1997)",619
908,Belle de jour (1967),620
574,Three Colors: Red (1994),620
333,Shine (1996),620
524,"Misérables, Les (1995)",620
384,Laura (1944),620
1127,"Tin Drum, The (Blechtrommel, Die) (1979)",620
1108,"Paris, Texas (1984)",620
733,Farewell My Concubine (1993),620
508,Raise the Red Lantern (1991),620
304,Foreign Correspondent (1940),620
1294,"Cry, the Beloved Country (1995)",621
1155,Burnt By the Sun (1994),621
1156,"Farewell to Arms, A (1932)",621
1541,"Rendezvous in Paris (Rendez-vous de Paris, Les) (1995)",621
1152,"Tie That Binds, The (1995)",621
1352,"Designated Mourner, The (1997)",621
1536,"Neon Bible, The (1995)",621
624,Somebody to Love (1994),621
788,"Convent, The (Convento, O) (1995)",621
1603,Men With Guns (1997),621
170,Hoop Dreams (1994),622
185,12 Angry Men (1957),622
866,My Favorite Year (1982),622
896,Notorious (1946),622
475,Rebel Without a Cause (1955),622
58,"Boot, Das (1981)",622
319,It Happened One Night (1934),622
1532,The Deadly Cure (1996),622
304,Foreign Correspondent (1940),622
1586,Chairman of the Board (1998),622
106,Muppet Treasure Island (1996),623
239,"Shawshank Redemption, The (1994)",623
161,"Empire Strikes Back, The (1980)",623
101,Raiders of the Lost Ark (1981),623
706,Batman & Robin (1997),623
200,Schindler's List (1993),623
780,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)",623
575,Oliver & Company (1988),623
1115,"Old Man and the Sea, The (1958)",623
1403,"Run of the Country, The (1995)",623
139,Chasing Amy (1997),624
269,Starship Troopers (1997),624
130,Good Will Hunting (1997),624
243,Ulee's Gold (1997),624
511,"Rainmaker, The (1997)",624
325,Apt Pupil (1998),624
43,Cop Land (1997),624
608,"Edge, The (1997)",624
184,Wag the Dog (1997),624
268,"Peacemaker, The (1997)",624
546,Breakfast at Tiffany's (1961),625
275,"Bridge on the River Kwai, The (1957)",625
5,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1963),625
905,Around the World in 80 Days (1956),625
225,"Streetcar Named Desire, A (1951)",625
538,Lawrence of Arabia (1962),625
230,"Great Escape, The (1963)",625
561,Cool Hand Luke (1967),625
703,What's Love Got to Do with It (1993),625
1170,Tetsuo II: Body Hammer (1992),625
309,"Lion King, The (1994)",626
156,"Fugitive, The (1993)",626
320,Dances with Wolves (1990),626
56,"Sound of Music, The (1965)",626
367,Monty Python and the Holy Grail (1974),626
52,Return of the Jedi (1983),626
307,"Blues Brothers, The (1980)",626
77,Jerry Maguire (1996),626
200,Schindler's List (1993),626
99,It's a Wonderful Life (1946),626
390,Quiz Show (1994),627
1009,Carlito's Way (1993),627
591,"Ref, The (1994)",627
9,"Remains of the Day, The (1993)",627
201,Speed (1994),627
121,Pump Up the Volume (1990),627
470,"Perfect World, A (1993)",627
430,Bushwhacked (1995),627
1285,Gabbeh (1996),627
962,"Stars Fell on Henrietta, The (1995)",627
856,Cinema Paradiso (1988),628
694,Some Like It Hot (1959),628
241,"Maltese Falcon, The (1941)",628
454,East of Eden (1955),628
67,Wings of Desire (1987),628
795,"39 Steps, The (1935)",628
1125,"Perfect Candidate, A (1996)",628
702,Diva (1981),628
1235,Hear My Song (1991),628
914,Gaslight (1944),628
214,"Apostle, The (1997)",629
842,Deconstructing Harry (1997),629
184,Wag the Dog (1997),629
959,Desperate Measures (1998),629
554,"Wedding Singer, The (1998)",629
609,Sphere (1998),629
115,Amistad (1997),629
261,Tomorrow Never Dies (1997),629
839,"Replacement Killers, The (1998)",629
1098,"Big Lebowski, The (1998)",629
807,"Wings of the Dove, The (1997)",630
681,Midnight in the Garden of Good and Evil (1997),630
630,As Good As It Gets (1997),630
214,"Apostle, The (1997)",630
4,Jackie Brown (1997),630
184,Wag the Dog (1997),630
554,"Wedding Singer, The (1998)",630
715,Mouse Hunt (1997),630
839,"Replacement Killers, The (1998)",630
824,Washington Square (1997),630
21,Sabrina (1954),631
723,"Thin Man, The (1934)",631
428,Bringing Up Baby (1938),631
603,"Blue Angel, The (Blaue Engel, Der) (1930)",631
673,Paths of Glory (1957),631
692,Bride of Frankenstein (1935),631
821,Funny Face (1957),631
1156,"Farewell to Arms, A (1932)",631
1340,I Don't Want to Talk About It (De eso no se habla) (1993),631
1605,King of New York (1990),631
734,Clerks (1994),632
351,Reservoir Dogs (1992),632
44,Evil Dead II (1987),632
506,Unforgiven (1992),632
1325,Traveller (1997),632
862,Sleepers (1996),632
401,"Grifters, The (1990)",632
234,Kicking and Screaming (1995),632
109,Swimming with Sharks (1995),632
892,April Fool's Day (1986),632
502,Dead Man Walking (1995),633
156,"Fugitive, The (1993)",633
83,"Truth About Cats & Dogs, The (1996)",633
73,Grosse Pointe Blank (1997),633
177,My Best Friend's Wedding (1997),633
6,"Hunt for Red October, The (1990)",633
731,McHale's Navy (1997),633
257,Circle of Friends (1995),633
899,"Beautician and the Beast, The (1997)",633
1054,Reality Bites (1994),633
480,Snow White and the Seven Dwarfs (1937),634
218,"20,000 Leagues Under the Sea (1954)",634
96,Young Frankenstein (1974),634
283,Miracle on 34th Street (1994),634
345,Pinocchio (1940),634
70,Old Yeller (1957),634
84,"Sword in the Stone, The (1963)",634
875,"Shaggy Dog, The (1959)",634
816,Winnie the Pooh and the Blustery Day (1968),634
1231,Hugo Pool (1997),634
471,Apollo 13 (1995),635
357,Star Wars (1977),635
320,Dances with Wolves (1990),635
221,"Fish Called Wanda, A (1988)",635
254,Amadeus (1984),635
53,Dead Poets Society (1989),635
96,Young Frankenstein (1974),635
29,Jaws (1975),635
329,Raising Arizona (1987),635
431,Stand by Me (1986),635
638,Manon of the Spring (Manon des sources) (1986),636
454,East of Eden (1955),636
884,All About Eve (1950),636
440,Sophie's Choice (1982),636
697,Ran (1985),636
702,Diva (1981),636
410,"Red Firecracker, Green Firecracker (1994)",636
1072,Top Hat (1935),636
1297,Aiqing wansui (1994),636
1677,Mamma Roma (1962),636
1059,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),637
1069,Antonia's Line (1995),637
873,Lone Star (1996),637
1196,Citizen Ruth (1996),637
896,Notorious (1946),637
795,"39 Steps, The (1935)",637
660,"Manchurian Candidate, The (1962)",637
1123,I Shot Andy Warhol (1996),637
483,Basquiat (1996),637
661,When We Were Kings (1996),637
1114,Othello (1995),638
667,Boys on the Side (1995),638
257,Circle of Friends (1995),638
1024,"Affair to Remember, An (1957)",638
682,She's the One (1996),638
281,Twelfth Night (1996),638
956,Surviving Picasso (1996),638
1616,Jupiter's Wife (1994),638
1619,"Saint of Fort Washington, The (1993)",638
1656,He Walked by Night (1948),638
864,Crimson Tide (1995),639
783,"Client, The (1994)",639
42,Tales from the Hood (1995),639
476,Clear and Present Danger (1994),639
442,Father of the Bride (1950),639
1281,Lost in Space (1998),639
1409,Full Speed (1996),639
1182,Metro (1997),639
1445,Land Before Time III: The Time of the Great Giving (1995) (V),639
1586,Chairman of the Board (1998),639
346,"Ice Storm, The (1997)",640
497,Lost Highway (1997),640
331,Crash (1996),640
1165,Fear of a Black Hat (1993),640
950,Eve's Bayou (1997),640
395,Kundun (1997),640
744,Oscar & Lucinda (1997),640
1010,Female Perversions (1996),640
1343,Welcome To Sarajevo (1997),640
1556,"Reluctant Debutante, The (1958)",640
706,Batman & Robin (1997),641
420,Rosewood (1997),641
963,Mighty Morphin Power Rangers: The Movie (1995),641
2,Heavyweights (1994),641
634,Children of the Corn: The Gathering (1996),641
1208,Vermin (1998),641
265,Shadow Conspiracy (1997),641
935,Hercules (1997),641
966,"Beverly Hillbillies, The (1993)",641
1482,"Next Karate Kid, The (1994)",641
117,"Devil's Own, The (1997)",642
269,Starship Troopers (1997),642
298,Absolute Power (1997),642
652,Air Force One (1997),642
404,In & Out (1997),642
144,Dante's Peak (1997),642
98,Conspiracy Theory (1997),642
280,"Game, The (1997)",642
274,Volcano (1997),642
261,Tomorrow Never Dies (1997),642
59,Angels and Insects (1995),643
942,Eat Drink Man Woman (1994),643
78,North by Northwest (1959),643
137,Bonnie and Clyde (1967),643
599,Manhattan (1979),643
750,"Big Sleep, The (1946)",643
767,My Life as a Dog (Mitt liv som hund) (1985),643
505,"Wild Bunch, The (1969)",643
697,Ran (1985),643
660,"Manchurian Candidate, The (1962)",643
389,Babe (1995),644
612,Wallace & Gromit: The Best of Aardman Animation (1996),644
303,"Return of the Pink Panther, The (1974)",644
10,Men in Black (1997),644
750,"Big Sleep, The (1946)",644
1079,Spellbound (1945),644
660,"Manchurian Candidate, The (1962)",644
159,Jumanji (1995),644
418,Hamlet (1996),644
1247,Drunks (1995),644
288,Brazil (1985),645
571,Apocalypse Now (1979),645
34,"Sting, The (1973)",645
649,Harold and Maude (1971),645
622,Butch Cassidy and the Sundance Kid (1969),645
1005,"Body Snatcher, The (1945)",645
517,Koyaanisqatsi (1983),645
1286,1-900 (1994),645
1583,Harlem (1993),645
1639,Spirits of the Dead (Tre passi nel delirio) (1968),645
693,Much Ado About Nothing (1993),646
185,12 Angry Men (1957),646
690,Cyrano de Bergerac (1990),646
299,Like Water For Chocolate (Como agua para chocolate) (1992),646
541,"Third Man, The (1949)",646
767,My Life as a Dog (Mitt liv som hund) (1985),646
965,Rebecca (1940),646
795,"39 Steps, The (1935)",646
697,Ran (1985),646
584,Charade (1963),646
940,Faster Pussycat! Kill! Kill! (1965),647
1416,"Promesse, La (1996)",647
729,His Girl Friday (1940),647
1046,My Man Godfrey (1936),647
1241,Meet John Doe (1941),647
1120,"Sweet Hereafter, The (1997)",647
650,Crows and Sparrows (1949),647
304,Foreign Correspondent (1940),647
1535,All Things Fair (1996),647
1579,Entertaining Angels: The Dorothy Day Story (1996),647
927,Nadja (1994),648
130,Good Will Hunting (1997),648
184,Wag the Dog (1997),648
618,"Magnificent Seven, The (1954)",648
1063,Persuasion (1995),648
1493,"Letter From Death Row, A (1998)",648
1449,Stranger in the House (1997),648
1297,Aiqing wansui (1994),648
1563,Hurricane Streets (1998),648
1667,You So Crazy (1994),648
1121,"Prophecy II, The (1998)",649
174,Casablanca (1942),649
58,"Boot, Das (1981)",649
995,That Darn Cat! (1997),649
1261,Phantoms (1998),649
1377,Bent (1997),649
928,Fire Down Below (1997),649
281,Twelfth Night (1996),649
1519,Night Flier (1997),649
1465,Hugo Pool (1997),649
571,Apocalypse Now (1979),650
1005,"Body Snatcher, The (1945)",650
186,"Philadelphia Story, The (1940)",650
241,"Maltese Falcon, The (1941)",650
611,Sunset Blvd. (1950),650
692,Bride of Frankenstein (1935),650
238,Singin' in the Rain (1952),650
699,8 1/2 (1963),650
1675,Getting Away With Murder (1996),650
1593,Small Faces (1995),650
1076,Nixon (1995),651
1329,An Unforgettable Summer (1994),651
1349,My Crazy Life (Mi vida loca) (1993),651
1494,Ladybird Ladybird (1994),651
1355,Angel and the Badman (1947),651
1344,Beat the Devil (1954),651
1300,Love Is All There Is (1996),651
1508,Here Comes Cookie (1935),651
1510,"Underneath, The (1995)",651
1643,Condition Red (1995),651
1135,Maya Lin: A Strong Clear Vision (1994),652
359,"Godfather: Part II, The (1974)",652
236,"Grand Day Out, A (1992)",652
585,Hoodlum (1997),652
4,Jackie Brown (1997),652
922,Primary Colors (1998),652
1498,Calendar Girl (1993),652
1401,Alphaville (1965),652
653,Dingo (1992),652
1285,Gabbeh (1996),652
927,Nadja (1994),653
1145,"Ice Storm, The (1997)",653
999,Year of the Horse (1997),653
395,Kundun (1997),653
1226,Carried Away (1996),653
1286,1-900 (1994),653
1340,I Don't Want to Talk About It (De eso no se habla) (1993),653
1297,Aiqing wansui (1994),653
1579,Entertaining Angels: The Dorothy Day Story (1996),653
1566,Little City (1998),653
612,Wallace & Gromit: The Best of Aardman Animation (1996),654
236,"Grand Day Out, A (1992)",654
34,"Sting, The (1973)",654
195,Pink Floyd - The Wall (1982),654
479,Heathers (1989),654
125,Vertigo (1958),654
723,"Thin Man, The (1934)",654
1287,"Innocents, The (1961)",654
1374,"Sexual Life of the Belgians, The (1994)",654
1518,Death in Brunswick (1991),654
379,Priest (1994),655
220,Gone with the Wind (1939),655
186,"Philadelphia Story, The (1940)",655
562,Microcosmos: Le peuple de l'herbe (1996),655
980,Thirty-Two Short Films About Glenn Gould (1993),655
816,Winnie the Pooh and the Blustery Day (1968),655
1350,"Forbidden Christ, The (Cristo proibito, Il) (1950)",655
1346,Twin Town (1997),655
1537,Office Killer (1997),655
1465,Hugo Pool (1997),655
1,L.A. Confidential (1997),656
949,Gigi (1958),656
797,"Basketball Diaries, The (1995)",656
587,"Sex, Lies, and Videotape (1989)",656
1377,Bent (1997),656
914,Gaslight (1944),656
642,Love! Valour! Compassion! (1997),656
1360,Caught (1996),656
1417,"Visitors, The (Visiteurs, Les) (1993)",656
1535,All Things Fair (1996),656
75,Copycat (1995),657
324,From Dusk Till Dawn (1996),657
249,Desperado (1995),657
462,Strange Days (1995),657
527,Natural Born Killers (1994),657
399,"Professional, The (1994)",657
499,True Romance (1993),657
351,Reservoir Dogs (1992),657
211,Cape Fear (1991),657
174,Casablanca (1942),657
611,Sunset Blvd. (1950),658
867,To Catch a Thief (1955),658
884,All About Eve (1950),658
965,Rebecca (1940),658
949,Gigi (1958),658
859,Picnic (1955),658
914,Gaslight (1944),658
1090,"Ghost and Mrs. Muir, The (1947)",658
1115,"Old Man and the Sea, The (1958)",658
1051,"Women, The (1939)",658
1059,Shanghai Triad (Yao a yao yao dao waipo qiao) (1995),659
449,Enchanted April (1991),659
747,Carrington (1995),659
15,Only You (1994),659
1084,Brassed Off (1996),659
910,To Live (Huozhe) (1994),659
961,Now and Then (1995),659
463,What Happened Was... (1994),659
958,Walking and Talking (1996),659
1478,"Ciao, Professore! (1993)",659
239,"Shawshank Redemption, The (1994)",660
623,Sling Blade (1996),660
806,Braindead (1992),660
569,Some Folks Call It a Sling Blade (1993),660
1176,Love and a .45 (1994),660
1357,Trust (1990),660
1401,Alphaville (1965),660
